ItemID,name,description,into,gold,tags,stats,from,stats_FlatHPPoolMod,stats_FlatMPPoolMod,stats_PercentHPPoolMod,stats_PercentMPPoolMod,stats_FlatHPRegenMod,stats_PercentHPRegenMod,stats_FlatMPRegenMod,stats_PercentMPRegenMod,stats_FlatArmorMod,stats_PercentArmorMod,stats_FlatPhysicalDamageMod,stats_PercentPhysicalDamageMod,stats_FlatMagicDamageMod,stats_PercentMagicDamageMod,stats_FlatMovementSpeedMod,stats_PercentMovementSpeedMod,stats_FlatAttackSpeedMod,stats_PercentAttackSpeedMod,stats_PercentDodgeMod,stats_FlatCritChanceMod,stats_PercentCritChanceMod,stats_FlatCritDamageMod,stats_PercentCritDamageMod,stats_FlatBlockMod,stats_PercentBlockMod,stats_FlatSpellBlockMod,stats_PercentSpellBlockMod,stats_FlatEXPBonus,stats_PercentEXPBonus,stats_FlatEnergyRegenMod,stats_FlatEnergyPoolMod,stats_PercentLifeStealMod,stats_PercentSpellVampMod,Rol,cs_required,waves_required,game_time
3121,Fimbulwinter,"<mainText><stats><attention>550</attention> Health<br><attention>860</attention> Mana<br><attention>15</attention> Ability Haste</stats><br><br><passive>Awe</passive><br>Gain bonus <scaleHealth>Health equal to 0</scaleHealth>.<br><br><passive>Everlasting</passive> (0s)<br><status>Immobilizing</status> or <status>Slowing</status> (Melee only) an enemy champion grants a Shield for 3 seconds, absorbing <scaleMana>0 + 4.5% current Mana</scaleMana> damage. The Shield is increased by <attention>80%</attention> if more than one enemy is nearby.</mainText>",,"{'base': 2400, 'purchasable': False, 'total': 2400, 'sell': 1680}","['Health', 'Mana', 'AbilityHaste']","{'FlatMPPoolMod': 860, 'FlatHPPoolMod': 550}",,550,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,115,19,9:36
3123,Executioner's Calling,<mainText><stats><attention>15</attention> Attack Damage</stats><br><br><passive>Grievous Wounds</passive><br>Dealing physical damage applies <keyword>40% Grievous Wounds</keyword> to champions for 3 seconds.</mainText>,"['3033', '6609']","{'base': 450, 'purchasable': True, 'total': 800, 'sell': 560}",['Damage'],{'FlatPhysicalDamageMod': 15},['1036'],,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,Fighter,38,6,3:12
3124,Guinsoo's Rageblade,"<mainText><stats><attention>35</attention> Attack Damage<br><attention>35</attention> Ability Power<br><attention>25%</attention> Attack Speed</stats><br><br><passive>Wrath</passive><br>Attacks apply <magicDamage>30 magic damage <OnHit>On-Hit</OnHit></magicDamage>.<br><br><passive>Seething Strike</passive><br>Basic attacks grant <attackSpeed>8% Attack Speed</attackSpeed>, stacking up to 4 times for a maximum of <attackSpeed>0 Attack Speed</attackSpeed>. While fully stacked, every third Attack applies your <OnHit>On-Hit</OnHit> effects twice.<br><br></mainText>",['7030'],"{'base': 1025, 'purchasable': True, 'total': 3000, 'sell': 2100}","['Damage', 'AttackSpeed', 'SpellDamage', 'OnHit']","{'FlatMagicDamageMod': 35, 'FlatPhysicalDamageMod': 35, 'PercentAttackSpeedMod': 0.25}","['1052', '1043', '1037']",,,,,,,,,,,35,,35,,,,,0.25,,,,,,,,,,,,,,,,Fighter,144,24,12:00
3128,Deathfire Grasp,"<mainText><stats><attention>120</attention> Ability Power<br><attention>10</attention> Ability Haste</stats><br><br><br><br><active>Active -</active> <active>The Silence:</active> Deal magic damage equal to <magicDamage>15% of the Target's Max Health</magicDamage>, and then amplify damage they take by 15% for 4 seconds (90(0s)).</mainText>",,"{'base': 850, 'purchasable': True, 'total': 3000, 'sell': 2100}","['SpellDamage', 'CooldownReduction']",{'FlatMagicDamageMod': 120},"['1058', '3108']",,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,Mage,144,24,12:00
3131,Sword of the Divine,<mainText><stats><attention>30</attention> Attack Damage<br><attention>25%</attention> Attack Speed<br><attention>18</attention> Lethality</stats><br><br><br><br><active>Active -</active> <active>Divine Blessing:</active> Grants <attackSpeed>100% Attack Speed</attackSpeed> and 100% Critical Strike Chance for 3 seconds or 3 basic attacks (90(0s)).</mainText>,,"{'base': 800, 'purchasable': True, 'total': 2400, 'sell': 1680}","['Damage', 'CriticalStrike', 'AttackSpeed']","{'FlatPhysicalDamageMod': 30, 'PercentAttackSpeedMod': 0.25}","['3134', '1042', '1042']",,,,,,,,,,,30,,,,,,,0.25,,,,,,,,,,,,,,,,Fighter,115,19,9:36
3133,Caulfield's Warhammer,<mainText><stats><attention>20</attention> Attack Damage<br><attention>10</attention> Ability Haste</stats><br><br></mainText>,"['3071', '6333', '126697', '3156', '6693', '6697', '4402', '3004', '3508', '3074', '3161', '3179', '6691', '6609', '6610', '6632', '6692', '6696']","{'base': 150, 'purchasable': True, 'total': 1100, 'sell': 770}","['Damage', 'CooldownReduction', 'AbilityHaste']",{'FlatPhysicalDamageMod': 20},"['1036', '2022', '1036']",,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,Fighter,53,9,4:24
3134,Serrated Dirk,<mainText><stats><attention>20</attention> Attack Damage<br><attention>10</attention> Lethality</stats><br><br></mainText>,"['3142', '126697', '6701', '6693', '6697', '3131', '4004', '3814', '3179', '6691', '6676', '6695']","{'base': 300, 'purchasable': True, 'total': 1000, 'sell': 700}","['Damage', 'ArmorPenetration']",{'FlatPhysicalDamageMod': 20},"['1036', '1036']",,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,Fighter,48,8,4:00
3135,Void Staff,<mainText><stats><attention>80</attention> Ability Power<br><attention>40%</attention> Magic Penetration</stats><br><br></mainText>,,"{'base': 1050, 'purchasable': True, 'total': 3000, 'sell': 2100}","['MagicPenetration', 'SpellDamage']",{'FlatMagicDamageMod': 80},"['4630', '1026']",,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,Mage,144,24,12:00
3137,Cryptbloom,"<mainText><stats><attention>70</attention> Ability Power<br><attention>30%</attention> Magic Penetration<br><attention>15</attention> Ability Haste</stats><br><br><passive>Life from Death</passive><br>Whenever you get a takedown on an enemy champion, create a nova on their location that heals allies.</mainText>",,"{'base': 850, 'purchasable': True, 'total': 2850, 'sell': 1995}","['SpellDamage', 'MagicPenetration', 'AbilityHaste']",{'FlatMagicDamageMod': 70},"['4630', '3108']",,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,Mage,137,23,11:24
3139,Mercurial Scimitar,<mainText><stats><attention>40</attention> Attack Damage<br><attention>50</attention> Magic Resist<br><attention>10%</attention> Life Steal</stats><br><br><br><br><active>ACTIVE</active> (0s)<br><active>Quicksilver</active><br>Removes all crowd control debuffs (excluding <keyword>Airborne</keyword>) and grants <speed>50% Move Speed</speed> for 1.5 seconds.</mainText>,,"{'base': 225, 'purchasable': True, 'total': 3300, 'sell': 2310}","['SpellBlock', 'Damage', 'LifeSteal', 'Active', 'NonbootsMovement', 'Tenacity']","{'FlatSpellBlockMod': 50, 'FlatPhysicalDamageMod': 40, 'PercentLifeStealMod': 0.1}","['3140', '1037', '1053']",,,,,,,,,,,40,,,,,,,,,,,,,,,50,,,,,,0.1,,Tank,158,26,13:12
3140,Quicksilver Sash,<mainText><stats><attention>30</attention> Magic Resist</stats><br><br><active>ACTIVE</active> (0s)<br><active>Quicksilver</active><br>Removes all crowd control debuffs (excluding <keyword>Airborne</keyword>).</mainText>,"['3139', '6035']","{'base': 850, 'purchasable': True, 'total': 1300, 'sell': 910}","['Active', 'SpellBlock']",{'FlatSpellBlockMod': 30},['1033'],,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,Tank,62,10,5:12
3142,Youmuu's Ghostblade,<mainText><stats><attention>60</attention> Attack Damage<br><attention>18</attention> Lethality</stats><br><br><passive>Haunt</passive> <br>Gain <speed>Move Speed</speed> while out of combat.<br><br><br><active>ACTIVE</active> (0s)<br><active>Wraith Step</active><br>Gain <speed>Move Speed</speed> and <keyword>Ghosting</keyword>.</mainText>,['7029'],"{'base': 800, 'purchasable': True, 'total': 2700, 'sell': 1890}","['Damage', 'Active', 'NonbootsMovement', 'ArmorPenetration']",{'FlatPhysicalDamageMod': 60},"['3134', '6690']",,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,Fighter,130,22,10:48
3143,Randuin's Omen,<mainText><stats><attention>350</attention> Health<br><attention>75</attention> Armor</stats><br><br><passive>Critical Resilience</passive><br>Critical Strikes deal less damage to you.<br><br><active>ACTIVE</active><br><active>Humility</active><br><keyword>Slow</keyword> nearby enemies.</mainText>,,"{'base': 800, 'purchasable': True, 'total': 2700, 'sell': 1890}","['Health', 'Armor', 'Active', 'Slow']","{'FlatHPPoolMod': 350, 'FlatArmorMod': 75}","['3082', '1011']",350,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,Tank,130,22,10:48
3144,Scout's Slingshot,<mainText><stats><attention>20%</attention> Attack Speed</stats><br><br><passive>Bullseye</passive> <br>Damaging a champion deals additional magic damage. Attacks reduce this cooldown.</mainText>,"['3094', '3087', '3085']","{'base': 600, 'purchasable': True, 'total': 900, 'sell': 630}",['AttackSpeed'],{'PercentAttackSpeedMod': 0.2},['1042'],,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,Marksman,43,7,3:36
3145,Hextech Alternator,<mainText><stats><attention>45</attention> Ability Power</stats><br><br><passive>Revved</passive><br>Damaging a champion deals additional damage.</mainText>,"['4646', '4636', '4628', '4645', '6655', '3100', '3152']","{'base': 300, 'purchasable': True, 'total': 1100, 'sell': 770}",['SpellDamage'],{'FlatMagicDamageMod': 45},"['1052', '1052']",,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,Mage,53,9,4:24
3146,Hextech Gunblade,"<mainText><stats><attention>80</attention> Ability Power<br><attention>40</attention> Attack Damage<br><attention>15%</attention> Omnivamp</stats><br><br><br><br><active>ACTIVE</active> (0s)<br><active>Lightning Bolt</active><br>Shocks the target enemy champion, dealing 0 magic damage and slowing them by 40% for 2 seconds.</mainText>",,"{'base': 750, 'purchasable': True, 'total': 3300, 'sell': 2310}","['Damage', 'LifeSteal', 'SpellDamage', 'Active', 'SpellVamp']","{'FlatMagicDamageMod': 80, 'FlatPhysicalDamageMod': 40}","['1038', '1058']",,,,,,,,,,,40,,80,,,,,,,,,,,,,,,,,,,,,Fighter,158,26,13:12
3147,Haunting Guise,"<mainText><stats><attention>30</attention> Ability Power<br><attention>200</attention> Health</stats><br><br><passive>Madness</passive><br>For each second in combat with enemy champions, deal increased damage.</mainText>","['4633', '6653']","{'base': 500, 'purchasable': True, 'total': 1300, 'sell': 910}","['Health', 'SpellDamage']","{'FlatHPPoolMod': 200, 'FlatMagicDamageMod': 30}","['1052', '1028']",200,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,Tank,62,10,5:12
3152,Hextech Rocketbelt,"<mainText><stats><attention>70</attention> Ability Power<br><attention>300</attention> Health<br><attention>15</attention> Ability Haste</stats><br><br><active>ACTIVE</active>}<br><active>Supersonic</active><br>Dash in target direction, unleashing an arc of magic missiles that deal magic damage.</mainText>",['7011'],"{'base': 700, 'purchasable': True, 'total': 2600, 'sell': 1820}","['Health', 'SpellDamage', 'Active', 'CooldownReduction', 'NonbootsMovement', 'AbilityHaste']","{'FlatHPPoolMod': 300, 'FlatMagicDamageMod': 70}","['3145', '3067']",300,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,Tank,125,21,10:24
3153,Blade of The Ruined King,<mainText><stats><attention>55</attention> Attack Damage<br><attention>30%</attention> Attack Speed<br><attention>10%</attention> Life Steal</stats><br><br><passive>Mist's Edge</passive><br>Attacks apply an additional enemy current Health physical damage <OnHit>On-Hit</OnHit>.<br><br><passive>Clawing Shadows</passive><br>Attacking a champion 3 times Slows them.</mainText>,,"{'base': 725, 'purchasable': True, 'total': 3200, 'sell': 2240}","['Damage', 'AttackSpeed', 'LifeSteal', 'Slow', 'OnHit']","{'FlatPhysicalDamageMod': 55, 'PercentAttackSpeedMod': 0.3, 'PercentLifeStealMod': 0.1}","['1053', '1043', '1037']",,,,,,,,,,,55,,,,,,,0.3,,,,,,,,,,,,,,0.1,,Fighter,154,26,12:48
3155,Hexdrinker,<mainText><stats><attention>25</attention> Attack Damage<br><attention>30</attention> Magic Resist</stats><br><br><passive>Lifeline</passive><br>Taking magic damage while on low Health grants a magic damage Shield.</mainText>,['3156'],"{'base': 150, 'purchasable': True, 'total': 1300, 'sell': 910}","['Damage', 'SpellBlock']","{'FlatSpellBlockMod': 30, 'FlatPhysicalDamageMod': 25}","['1036', '1033', '1036']",,,,,,,,,,,25,,,,,,,,,,,,,,,30,,,,,,,,Tank,62,10,5:12
3156,Maw of Malmortius,"<mainText><stats><attention>70</attention> Attack Damage<br><attention>15</attention> Ability Haste<br><attention>40</attention> Magic Resist</stats><br><br><passive>Lifeline</passive><br>Upon taking magic damage that would reduce Health below 30%, gain a magic damage Shield. When <passive>Lifeline</passive> triggers, gain Omnivamp until the end of combat.</mainText>",,"{'base': 700, 'purchasable': True, 'total': 3100, 'sell': 2170}","['SpellBlock', 'Damage', 'LifeSteal', 'SpellVamp', 'AbilityHaste']","{'FlatSpellBlockMod': 40, 'FlatPhysicalDamageMod': 70}","['3155', '3133']",,,,,,,,,,,70,,,,,,,,,,,,,,,40,,,,,,,,Tank,149,25,12:24
3157,Zhonya's Hourglass,<mainText><stats><attention>120</attention> Ability Power<br><attention>50</attention> Armor</stats><br><br><active>Time Stop</active><br>Enter <keyword>Stasis</keyword> for 2.5 seconds.</mainText>,,"{'base': 400, 'purchasable': True, 'total': 3250, 'sell': 2275}","['Armor', 'SpellDamage', 'Active']","{'FlatMagicDamageMod': 120, 'FlatArmorMod': 50}","['1058', '2420']",,,,,,,,,50,,,,120,,,,,,,,,,,,,,,,,,,,,Tank,156,26,13:00
3158,Ionian Boots of Lucidity,<mainText><stats><attention>15</attention> Ability Haste<br><attention>45</attention> Move Speed</stats><br><br>Gain 12 Summoner Spell Haste.<br><br></mainText>,,"{'base': 350, 'purchasable': True, 'total': 900, 'sell': 630}","['Boots', 'CooldownReduction']",{'FlatMovementSpeedMod': 45},"['1001', '2022']",,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,Enchanter,43,7,3:36
3161,Spear of Shojin,<mainText><stats><attention>55</attention> Attack Damage<br><attention>300</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><passive>Dragonforce</passive> <br>Your Non-Ultimate spells gain Ability Haste.<br><br><passive>Focused Will</passive> <br>Spell hits grant stacks. Your spells deal increased damage for each stack.</mainText>,['7038'],"{'base': 325, 'purchasable': True, 'total': 3100, 'sell': 2170}","['Health', 'Damage', 'AbilityHaste']","{'FlatHPPoolMod': 300, 'FlatPhysicalDamageMod': 55}","['3067', '3133', '1037']",300,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,Tank,149,25,12:24
3165,Morellonomicon,<mainText><stats><attention>90</attention> Ability Power<br><attention>15</attention> Ability Haste</stats><br><br><passive>Grievous Wounds</passive><br>Dealing magic damage applies <keyword>40% Grievous Wounds</keyword> to enemy champions for 3 seconds.</mainText>,,"{'base': 500, 'purchasable': True, 'total': 2200, 'sell': 1540}","['SpellDamage', 'CooldownReduction', 'AbilityHaste']",{'FlatMagicDamageMod': 90},"['3916', '3108']",,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,Mage,106,18,8:48
3172,Zephyr,"<mainText><stats><attention>45%</attention> Attack Speed<br><attention>45</attention> Move Speed</stats><br><br><passive>Like the Wind</passive><br>Gain <speed>5% Move Speed</speed> <OnHit>On-Hit</OnHit> for 6 seconds, stacking up to <speed>15% Move Speed</speed>.</mainText>",,"{'base': 2000, 'purchasable': True, 'total': 3100, 'sell': 2170}","['AttackSpeed', 'NonbootsMovement']","{'FlatMovementSpeedMod': 45, 'PercentAttackSpeedMod': 0.45}",['3006'],,,,,,,,,,,,,,,45,,,0.45,,,,,,,,,,,,,,,,Enchanter,149,25,12:24
3177,Guardian's Blade,<mainText><stats><attention>30</attention> Attack Damage<br><attention>150</attention> Health<br><attention>15</attention> Ability Haste</stats><br><br><br><li><passive>Legendary:</passive> This item counts as a <rarityLegendary>Legendary</rarityLegendary> item.</mainText>,,"{'base': 950, 'purchasable': True, 'total': 950, 'sell': 665}","['Health', 'Damage', 'Lane', 'AbilityHaste']","{'FlatHPPoolMod': 150, 'FlatPhysicalDamageMod': 30}",,150,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,Tank,46,8,3:48
3179,Umbral Glaive,<mainText><stats><attention>50</attention> Attack Damage<br><attention>15</attention> Lethality<br><attention>15</attention> Ability Haste</stats><br><br><passive>Blackout</passive><br>Reveal traps and disable Wards around you. Your Attacks do increased damage to Wards.</mainText>,,"{'base': 500, 'purchasable': True, 'total': 2600, 'sell': 1820}","['Damage', 'Vision', 'CooldownReduction', 'ArmorPenetration', 'AbilityHaste']",{'FlatPhysicalDamageMod': 50},"['3134', '3133']",,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,Fighter,125,21,10:24
3181,Hullbreaker,"<mainText><stats><attention>65</attention> Attack Damage<br><attention>350</attention> Health<br><attention>5%</attention> Move Speed</stats><br><br><passive>Skipper</passive><br>Every fifth Attack against Champions and Epic Monsters deals bonus physical damage, increased against Structures.<br><br><passive>Boarding Party</passive><br>Nearby allied Siege and Super Minions gain Armor and Magic Resist. </mainText>",,"{'base': 75, 'purchasable': True, 'total': 3000, 'sell': 2100}","['Health', 'Damage', 'NonbootsMovement']","{'FlatHPPoolMod': 350, 'FlatPhysicalDamageMod': 65, 'PercentMovementSpeedMod': 0.05}","['2021', '6690', '1037']",350,,,,,,,,,,65,,,,,0.05,,,,,,,,,,,,,,,,,,Tank,144,24,12:00
3184,Guardian's Hammer,<mainText><stats><attention>25</attention> Attack Damage<br><attention>150</attention> Health<br><attention>5%</attention> Life Steal</stats><br><br><br><li><passive>Legendary:</passive> This item counts as a <rarityLegendary>Legendary</rarityLegendary> item.</mainText>,,"{'base': 950, 'purchasable': True, 'total': 950, 'sell': 665}","['Health', 'Damage', 'LifeSteal', 'Lane']","{'FlatHPPoolMod': 150, 'FlatPhysicalDamageMod': 25, 'PercentLifeStealMod': 0.05}",,150,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,0.05,,Tank,46,8,3:48
3190,Locket of the Iron Solari,"<mainText><stats><attention>200</attention> Health<br><attention>30</attention> Armor<br><attention>30</attention> Magic Resist<br><attention>10</attention> Ability Haste</stats><br><br><active>Active -</active><br><active>Devotion</active><br>Grant nearby allies a <shield>Shield</shield>, decaying over time.</mainText>",['7019'],"{'base': 650, 'purchasable': True, 'total': 2200, 'sell': 1540}","['Health', 'SpellBlock', 'Armor', 'Aura', 'Active', 'MagicResist', 'AbilityHaste']","{'FlatSpellBlockMod': 30, 'FlatHPPoolMod': 200, 'FlatArmorMod': 30}","['3067', '1029', '1033']",200,,,,,,,,30,,,,,,,,,,,,,,,,,30,,,,,,,,Tank,106,18,8:48
3193,Gargoyle Stoneplate,<mainText><stats><attention>60</attention> Armor<br><attention>60</attention> Magic Resist<br><attention>15</attention> Ability Haste</stats><br><br><br><li><passive>Fortify:</passive> Taking damage from a champion grants a stack of <scaleArmor>bonus Armor</scaleArmor> and <scaleMR>bonus Magic Resist</scaleMR>.<br><br><rules>Max 5 stacks; 1 per champion.</rules><br><br><active>Active -</active> <active>Unbreakable:</active> Gain a Shield that decays and grow in size.</mainText>,,"{'base': 1250, 'purchasable': False, 'total': 3200, 'sell': 2240}","['SpellBlock', 'Armor', 'Active', 'CooldownReduction', 'AbilityHaste']","{'FlatSpellBlockMod': 60, 'FlatArmorMod': 60}","['1029', '3105', '1033']",,,,,,,,,60,,,,,,,,,,,,,,,,,60,,,,,,,,Tank,154,26,12:48
3211,Spectre's Cowl,<mainText><stats><attention>200</attention> Health<br><attention>25</attention> Magic Resist<br><attention>100%</attention> Base Health Regen</stats><br><br></mainText>,"['2504', '3065', '6664']","{'base': 100, 'purchasable': True, 'total': 1250, 'sell': 875}","['Health', 'HealthRegen', 'SpellBlock']","{'FlatSpellBlockMod': 25, 'FlatHPPoolMod': 200}","['1028', '1033', '1006']",200,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,Tank,60,10,5:00
3222,Mikael's Blessing,<mainText><stats><attention>250</attention> Health<br><attention>100%</attention> Base Mana Regen<br><attention>12%</attention> Heal and Shield Power<br><attention>15</attention> Ability Haste</stats><br><br><active>ACTIVE</active><br><active>Purify</active> (0s)<br>Remove all crowd control debuffs from an ally champion and restore Health.</mainText>,,"{'base': 700, 'purchasable': True, 'total': 2300, 'sell': 1610}","['Health', 'ManaRegen', 'Active', 'CooldownReduction', 'Tenacity', 'AbilityHaste']",{'FlatHPPoolMod': 250},"['3067', '3114']",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,110,18,9:12
3302,Terminus,<mainText><stats><attention>35</attention> Attack Damage<br><attention>35%</attention> Attack Speed</stats><br><br><passive>Shadow</passive><br>Attacks apply magic damage <OnHit>On-Hit</OnHit>.<br><br><passive>Juxtaposition</passive><br>Alternate between <keywordMajor>Light</keywordMajor> and <keywordMajor>Dark</keywordMajor> on-hits when attacking champions: <li><keywordMajor>Light</keywordMajor> attacks grant <scaleArmor>Armor</scaleArmor> and <scaleMR>Magic Resist</scaleMR>.<li><keywordMajor>Dark</keywordMajor> attacks grant <scaleArmor>Armor Penetration</scaleArmor> and <scaleMR>Magic Penetration</scaleMR>.</mainText>,,"{'base': 1000, 'purchasable': True, 'total': 3000, 'sell': 2100}","['Damage', 'AttackSpeed', 'OnHit', 'MagicPenetration', 'ArmorPenetration']","{'FlatPhysicalDamageMod': 35, 'PercentAttackSpeedMod': 0.35}","['3051', '1043']",,,,,,,,,,,35,,,,,,,0.35,,,,,,,,,,,,,,,,Fighter,144,24,12:00
3330,Scarecrow Effigy,"<mainText><stats></stats><br><br><br><active>Active - Trinket:</active> Places an effigy that appears exactly as Fiddlesticks does to enemies. Stores up to a maximum of 2 charges.<br><br>Enemy champions approaching an effigy will activate it, causing the effigy to fake a random action, after which the effigy will fall apart.</mainText>",,"{'base': 0, 'purchasable': True, 'total': 0, 'sell': 0}","['Active', 'Jungle', 'Lane', 'Trinket', 'Vision']",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3340,Stealth Ward,<mainText><stats></stats><br><br><active>Active - Trinket:</active> Places a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 2 Stealth Wards.</mainText>,,"{'base': 0, 'purchasable': True, 'total': 0, 'sell': 0}","['Active', 'Jungle', 'Lane', 'Trinket', 'Vision']",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3348,Arcane Sweeper,"<mainText><stats></stats><br><br><mainText><active>UNIQUE Active - Hunter's Sight:</active> An arcane mist grants vision in the target area for 5 seconds, revealing enemy champions and granting <font color='#ee91d7'>True Sight</font> of traps in the area for 3 seconds (30 second cooldown).</mainText></mainText>",,"{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}","['Active', 'Jungle', 'Lane', 'Trinket', 'Vision']",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3349,Lucent Singularity,<mainText><stats></stats><br><br>Lucent Singularity</mainText>,,"{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}","['Active', 'Jungle', 'Lane', 'Trinket', 'Vision']",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3363,Farsight Alteration,<mainText><stats></stats><br><br><active>Active - Trinket:</active> Places a visible and fragile Ward up to 4000 units away.</mainText>,,"{'base': 0, 'purchasable': True, 'total': 0, 'sell': 0}","['Active', 'Trinket', 'Vision']",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3364,Oracle Lens,"<mainText><stats></stats><br><br><active>Active - Trinket:</active> Scans around you, warning against hidden enemy units, revealing invisible traps and revealing (and temporarily disabling) enemy Stealth Wards. Has 2 recharges.</mainText>",,"{'base': 0, 'purchasable': True, 'total': 0, 'sell': 0}","['Active', 'Trinket', 'Vision']",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3400,Your Cut,"<mainText><stats></stats><br><br><active>Active - Consume:</active> Gain 0 gold.<br><br><rules>Bonus gold given to an ally when Pyke executes an enemy champion using his Ultimate Ability. If no ally was involved in the kill, Pyke gets to keep the Cut!</rules></mainText>",,"{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}","['Consumable', 'GoldPer']",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3430,Rite Of Ruin,"<mainText><stats><attention>50</attention> Ability Power<br><attention>15</attention> Ability Haste<br><attention>25%</attention> Critical Strike Chance</stats><br><br><passive>Wrath and Ruin</passive><br>On spell cast, gain 2.5% critical chance for 6 seconds, stacking up to 20%.<br><br><passive>Salvage the Wreckage</passive><br>Your spells have a chance equal to your crit chance to grant you or your targeted ally a shield for 0 for 3s.<br></mainText>",,"{'base': 2500, 'purchasable': True, 'total': 2500, 'sell': 1250}","['CriticalStrike', 'SpellDamage', 'CooldownReduction']","{'FlatMagicDamageMod': 50, 'FlatCritChanceMod': 0.25}",,,,,,,,,,,,,,50,,,,,,,0.25,,,,,,,,,,,,,,Mage,120,20,10:00
3504,Ardent Censer,"<mainText><stats><attention>50</attention> Ability Power<br><attention>8%</attention> Heal and Shield Power<br><attention>125%</attention> Base Mana Regen<br><attention>8%</attention> Move Speed</stats><br><br><passive>Sanctify</passive><br>Healing or Shielding an ally enhances you both for 6 seconds, granting <attackSpeed>25%</attackSpeed> Attack Speed and <magicDamage>20 magic damage</magicDamage> <OnHit>On-Hit</OnHit>.</mainText>",,"{'base': 650, 'purchasable': True, 'total': 2300, 'sell': 1610}","['AttackSpeed', 'SpellDamage', 'ManaRegen', 'NonbootsMovement']","{'FlatMagicDamageMod': 50, 'PercentMovementSpeedMod': 0.08}","['3113', '3114']",,,,,,,,,,,,,50,,,0.08,,,,,,,,,,,,,,,,,,Enchanter,110,18,9:12
3508,Essence Reaver,<mainText><stats><attention>70</attention> Attack Damage<br><attention>25</attention> Ability Haste<br><attention>25%</attention> Critical Strike Chance</stats><br><br><passive>Essence Drain</passive><br>Basic attacks grant <scaleMana> Mana</scaleMana> <OnHit>On-Hit</OnHit>.</mainText>,,"{'base': 100, 'purchasable': True, 'total': 3100, 'sell': 2170}","['Damage', 'CriticalStrike', 'ManaRegen', 'CooldownReduction', 'OnHit', 'AbilityHaste']","{'FlatCritChanceMod': 0.25, 'FlatPhysicalDamageMod': 70}","['1038', '3133', '1018']",,,,,,,,,,,70,,,,,,,,,0.25,,,,,,,,,,,,,,Fighter,149,25,12:24
3513,Eye of the Herald,"<mainText><stats></stats><br><br><br><br><active>Active - Consume:</active> Crush the Eye of the Herald, begining the ritual to summon Rift Herald. You may click the Rift Herald after it has summoned to control how it charges. This control effect can be done once when it is summoned, and once each time a nearby enemy structure dies.</mainText>",,"{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}","['Trinket', 'Active']",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3599,Kalista's Black Spear,"<mainText><stats></stats><br><br><active>Active - Consume:</active> Bind with an ally for the remainder of the game, becoming Oathsworn Allies. Oathsworn empowers you both while near one another.</mainText>",,"{'base': 0, 'purchasable': True, 'total': 0, 'sell': 0}",['Consumable'],{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
